1720000183;1091;20240627;1430;PENDIENTE
1720000032;1026;20240522;1130;PENDIENTE
1720000007;1047;20250721;1430;PENDIENTE
1720000142;1017;20240329;0900;PENDIENTE
1720000184;1093;20250505;1530;PENDIENTE
1720000148;1010;20240508;1400;PENDIENTE
1720000116;1060;20250613;1430;PENDIENTE
1720000200;1071;20240705;1000;PENDIENTE
1720000015;1016;20250614;1000;PENDIENTE
1720000042;1042;20240818;1430;CANCELADA
1720000133;1037;20240321;1200;PENDIENTE
1720000142;1036;20240508;1230;PENDIENTE
1720000024;1065;20240621;1000;PENDIENTE
1720000160;1093;20241211;0830;PENDIENTE
1720000008;1011;20240216;1200;PENDIENTE
1720000197;1074;20250302;0800;PENDIENTE
1720000161;1070;20241023;1230;PENDIENTE
1720000176;1052;20241031;1600;PENDIENTE
1720000016;1021;20250326;1530;PENDIENTE
1720000053;1044;20240527;1400;CANCELADA
1720000082;1094;20241219;1500;PENDIENTE
1720000095;1066;20250729;0930;PENDIENTE
1720000120;1016;20240930;1600;PENDIENTE
1720000025;1007;20241024;1500;CANCELADA
1720000108;1032;20240612;1400;CANCELADA
1720000185;1041;20240713;1030;PENDIENTE
1720000132;1060;20250525;1230;PENDIENTE
1720000024;1051;20250601;1600;CANCELADA
1720000056;1075;20241227;0830;PENDIENTE
1720000127;1077;20250426;1230;PENDIENTE
1720000028;1056;20240517;1200;PENDIENTE
1720000196;1052;20250109;0830;PENDIENTE
1720000146;1072;20240718;1430;PENDIENTE
1720000019;1050;20250531;1600;PENDIENTE
1720000072;1080;20240501;1000;CANCELADA
1720000101;1048;20241213;1430;PENDIENTE
1720000051;1078;20250605;1500;PENDIENTE
1720000012;1005;20240520;1400;PENDIENTE
1720000133;1059;20240601;1000;PENDIENTE
1720000157;1041;20240615;1500;CANCELADA
1720000190;1039;20241210;1630;PENDIENTE
1720000077;1061;20240118;1430;PENDIENTE
1720000029;1054;20241111;0800;PENDIENTE
1720000068;1084;20240821;0830;PENDIENTE
1720000044;1068;20250124;1000;PENDIENTE
1720000063;1005;20240422;1100;PENDIENTE
1720000081;1054;20240604;1530;PENDIENTE
1720000106;1065;20250427;0830;PENDIENTE
1720000133;1027;20250728;1400;CANCELADA
1720000123;1068;20250120;1400;CANCELADA
1720000118;1069;20241216;1430;PENDIENTE
1720000185;1088;20240927;1630;PENDIENTE
1720000064;1036;20250725;1230;PENDIENTE
1720000077;1099;20241022;1100;PENDIENTE
1720000126;1041;20250506;1430;PENDIENTE
1720000185;1036;20241021;0930;PENDIENTE
1720000140;1049;20250208;1430;CANCELADA
1720000038;1038;20240213;1230;CANCELADA
1720000021;1045;20250328;1200;PENDIENTE
1720000055;1026;20250705;1200;CANCELADA
1720000179;1035;20240520;0930;PENDIENTE
1720000151;1031;20240905;0830;PENDIENTE
1720000136;1029;20240826;0830;PENDIENTE
1720000085;1092;20250428;0930;PENDIENTE
1720000036;1001;20250717;1030;PENDIENTE
1720000122;1062;20240723;1230;PENDIENTE
1720000166;1008;20240401;1130;PENDIENTE
1720000186;1005;20240628;1530;CANCELADA
1720000046;1005;20250210;1630;PENDIENTE
1720000192;1038;20240208;0800;PENDIENTE
1720000155;1014;20241209;1230;PENDIENTE
1720000165;1070;20250620;1630;CANCELADA
1720000035;1065;20250424;1200;PENDIENTE
1720000029;1043;20240615;1600;PENDIENTE
1720000184;1024;20240115;1400;PENDIENTE
1720000146;1087;20240716;1030;PENDIENTE
1720000164;1052;20250313;1400;PENDIENTE
1720000172;1013;20240708;1000;PENDIENTE
1720000064;1001;20240924;1500;PENDIENTE
1720000193;1035;20241203;1230;PENDIENTE
1720000147;1002;20240924;1430;PENDIENTE
1720000016;1086;20240501;1600;PENDIENTE
1720000104;1088;20250529;1230;PENDIENTE
1720000164;1038;20250111;1130;PENDIENTE
1720000035;1062;20240605;1600;PENDIENTE
1720000156;1048;20250301;1630;PENDIENTE
1720000171;1028;20240910;0900;PENDIENTE
1720000136;1091;20250105;0900;CANCELADA
1720000029;1008;20250714;1100;PENDIENTE
1720000039;1022;20241201;1600;PENDIENTE
1720000053;1092;20250515;0900;CANCELADA
1720000115;1008;20250409;1000;PENDIENTE
1720000117;1073;20240229;1600;PENDIENTE
1720000079;1093;20240123;1500;PENDIENTE
1720000001;1096;20240811;0900;PENDIENTE
1720000089;1090;20240306;0830;CANCELADA
1720000018;1061;20240202;1230;PENDIENTE
1720000197;1018;20250306;1430;CANCELADA
1720000098;1058;20250121;1500;PENDIENTE
1720000170;1070;20240516;1430;PENDIENTE
1720000138;1051;20250625;1000;PENDIENTE
1720000058;1001;20240124;1230;PENDIENTE
1720000185;1070;20250310;1500;PENDIENTE
1720000064;1059;20241220;1000;PENDIENTE
1720000186;1098;20240425;0830;PENDIENTE
1720000108;1079;20240117;1130;PENDIENTE
1720000026;1077;20240204;1600;PENDIENTE
1720000181;1007;20240907;0830;PENDIENTE
1720000060;1070;20240810;0830;PENDIENTE
1720000075;1030;20241122;1400;PENDIENTE
1720000037;1085;20250617;1130;PENDIENTE
1720000071;1008;20250724;1030;PENDIENTE
1720000110;1072;20250522;0830;CANCELADA
1720000165;1086;20250125;1400;PENDIENTE
1720000105;1020;20241103;1500;PENDIENTE
1720000138;1061;20240903;1130;PENDIENTE
1720000182;1019;20250419;0830;PENDIENTE
1720000107;1072;20250626;1000;PENDIENTE
1720000066;1027;20241204;0900;CANCELADA
1720000095;1012;20250702;1100;PENDIENTE
1720000097;1087;20240210;0900;PENDIENTE
1720000195;1076;20250726;1100;PENDIENTE
1720000086;1039;20240116;1100;CANCELADA
1720000190;1016;20250505;1130;PENDIENTE
1720000181;1027;20250210;1130;PENDIENTE
1720000199;1037;20250124;1600;PENDIENTE
1720000092;1040;20240924;1430;PENDIENTE
1720000128;1060;20240410;1630;PENDIENTE
1720000082;1027;20250114;1400;PENDIENTE
1720000145;1029;20240529;0800;PENDIENTE
1720000150;1075;20250303;1230;PENDIENTE
1720000085;1030;20250123;1130;PENDIENTE
1720000168;1088;20241211;1200;PENDIENTE
1720000126;1093;20250517;1600;PENDIENTE
1720000091;1022;20240523;1630;PENDIENTE
1720000139;1083;20240301;0830;PENDIENTE
1720000020;1086;20240219;0800;PENDIENTE
1720000162;1030;20240310;1000;PENDIENTE
1720000130;1059;20250117;0830;PENDIENTE
1720000171;1079;20250509;1630;PENDIENTE
1720000137;1071;20250225;0800;PENDIENTE
1720000185;1036;20250702;1230;PENDIENTE
1720000179;1087;20250316;1030;PENDIENTE
1720000025;1068;20240601;1130;PENDIENTE
1720000135;1033;20241228;1200;PENDIENTE
1720000021;1048;20250219;1600;PENDIENTE
1720000179;1029;20241103;0900;PENDIENTE
1720000167;1098;20240202;0900;PENDIENTE
1720000097;1071;20250502;0830;PENDIENTE
1720000180;1022;20240325;1630;PENDIENTE
1720000166;1043;20240407;0830;PENDIENTE
1720000178;1073;20250501;1200;PENDIENTE
1720000020;1088;20241014;0830;PENDIENTE
1720000081;1003;20240731;1000;PENDIENTE
1720000183;1051;20240319;1230;PENDIENTE
1720000062;1073;20250202;1400;PENDIENTE
1720000190;1018;20240321;1430;PENDIENTE
1720000112;1030;20240318;1400;PENDIENTE
1720000158;1077;20250210;1400;PENDIENTE
1720000070;1058;20250517;1130;PENDIENTE
1720000097;1056;20240709;1500;PENDIENTE
1720000159;1038;20240909;0900;PENDIENTE
1720000040;1049;20240606;1500;PENDIENTE
1720000028;1012;20240106;1230;PENDIENTE
1720000195;1035;20240414;1000;PENDIENTE
1720000111;1058;20250724;1530;PENDIENTE
1720000023;1046;20250721;0900;PENDIENTE
1720000084;1050;20240113;1230;PENDIENTE
1720000200;1011;20250726;1130;PENDIENTE
1720000044;1088;20250124;1030;PENDIENTE
1720000078;1035;20250519;1000;PENDIENTE
1720000112;1036;20250307;1230;PENDIENTE
1720000020;1047;20240914;1130;PENDIENTE
1720000127;1077;20240719;1600;PENDIENTE
1720000078;1001;20250209;1400;PENDIENTE
1720000098;1043;20250326;1400;PENDIENTE
1720000167;1077;20240519;1230;PENDIENTE
1720000178;1026;20250505;1400;PENDIENTE
1720000102;1041;20241025;1630;CANCELADA
1720000063;1042;20250120;1200;PENDIENTE
1720000101;1047;20240426;1100;PENDIENTE
1720000140;1024;20250717;0800;CANCELADA
1720000119;1091;20240802;1600;PENDIENTE
1720000178;1009;20250222;1630;PENDIENTE
1720000078;1031;20240915;1000;PENDIENTE
1720000097;1010;20250404;1630;PENDIENTE
1720000137;1065;20250304;0830;PENDIENTE
1720000093;1090;20250703;0900;PENDIENTE
1720000064;1085;20241229;1030;PENDIENTE
1720000012;1073;20250213;1400;CANCELADA
1720000111;1014;20240111;0930;PENDIENTE
1720000131;1096;20250615;1130;PENDIENTE
1720000101;1060;20250527;1000;PENDIENTE
1720000007;1062;20240417;1230;PENDIENTE
1720000022;1015;20240525;1430;PENDIENTE
1720000117;1027;20250617;1630;PENDIENTE
1720000025;1057;20250408;1400;PENDIENTE
1720000012;1091;20240427;0800;PENDIENTE
1720000166;1014;20240617;1130;PENDIENTE
1720000142;1021;20241204;1530;CANCELADA
1720000060;1052;20240707;1030;PENDIENTE
1720000111;1051;20240130;1100;PENDIENTE
1720000110;1050;20240105;1100;PENDIENTE
1720000193;1091;20240305;0930;PENDIENTE
1720000138;1024;20250109;1400;PENDIENTE
1720000030;1034;20250516;1400;PENDIENTE
1720000157;1051;20240426;1430;PENDIENTE
1720000118;1080;20240625;1230;CANCELADA
1720000152;1011;20240517;1400;PENDIENTE
1720000079;1015;20240706;1430;PENDIENTE
1720000131;1050;20250304;1000;PENDIENTE
1720000109;1024;20250513;1030;PENDIENTE
1720000126;1037;20240523;1030;PENDIENTE
1720000116;1080;20240224;1430;CANCELADA
1720000125;1018;20240718;1500;CANCELADA
1720000130;1084;20250521;1530;PENDIENTE
1720000107;1091;20250330;1630;PENDIENTE
1720000145;1004;20240813;1230;PENDIENTE
1720000058;1069;20241022;1030;PENDIENTE
1720000145;1096;20250522;0930;PENDIENTE
1720000069;1100;20250710;1430;PENDIENTE
1720000194;1006;20250327;1100;CANCELADA
1720000027;1095;20240910;1230;CANCELADA
1720000009;1058;20240926;1430;CANCELADA
1720000023;1057;20240430;1130;PENDIENTE
1720000189;1076;20241225;1530;PENDIENTE
1720000036;1027;20240730;0830;PENDIENTE
1720000137;1036;20250705;1030;PENDIENTE
1720000181;1038;20241023;1200;CANCELADA
1720000132;1087;20240407;1000;CANCELADA
1720000106;1008;20241010;1000;PENDIENTE
1720000034;1032;20240529;1400;PENDIENTE
1720000195;1087;20250206;1630;PENDIENTE
1720000162;1035;20250228;1500;PENDIENTE
1720000163;1099;20240405;1500;PENDIENTE
